_id,ngay,giai,so,basocuoi,haisocuoi,chanle,createdAt,updatedAt,__v,date_obj
6918a480c462ccf955852d4a,10/07/2025,ĐB,38840,840,40,CCC,2025-11-15 16:04:16.087,2025-11-15 16:04:16.087,0,2025-07-10
6918a481c462ccf955852d74,10/07/2025,G5a,7596,596,96,LLC,2025-11-15 16:04:17.058,2025-11-15 16:04:17.058,0,2025-07-10
6918a481c462ccf955852d98,10/07/2025,G7d,81,81,81,,2025-11-15 16:04:17.888,2025-11-15 16:04:17.888,0,2025-07-10
6918a481c462ccf955852d95,10/07/2025,G7c,56,56,56,,2025-11-15 16:04:17.819,2025-11-15 16:04:17.819,0,2025-07-10
6918a481c462ccf955852d92,10/07/2025,G7b,99,99,99,,2025-11-15 16:04:17.750,2025-11-15 16:04:17.750,0,2025-07-10
6918a481c462ccf955852d8f,10/07/2025,G7a,41,41,41,,2025-11-15 16:04:17.681,2025-11-15 16:04:17.681,0,2025-07-10
6918a481c462ccf955852d8c,10/07/2025,G6c,375,375,75,LLL,2025-11-15 16:04:17.611,2025-11-15 16:04:17.611,0,2025-07-10
6918a481c462ccf955852d89,10/07/2025,G6b,157,157,57,LLL,2025-11-15 16:04:17.542,2025-11-15 16:04:17.542,0,2025-07-10
6918a480c462ccf955852d71,10/07/2025,G4d,7291,291,91,CLL,2025-11-15 16:04:16.989,2025-11-15 16:04:16.989,0,2025-07-10
6918a481c462ccf955852d83,10/07/2025,G5f,6702,702,02,LCC,2025-11-15 16:04:17.404,2025-11-15 16:04:17.404,0,2025-07-10
6918a481c462ccf955852d80,10/07/2025,G5e,2877,877,77,CLL,2025-11-15 16:04:17.334,2025-11-15 16:04:17.334,0,2025-07-10
6918a481c462ccf955852d7d,10/07/2025,G5d,0504,504,04,LCC,2025-11-15 16:04:17.265,2025-11-15 16:04:17.265,0,2025-07-10
6918a481c462ccf955852d7a,10/07/2025,G5c,3011,011,11,CLL,2025-11-15 16:04:17.196,2025-11-15 16:04:17.196,0,2025-07-10
6918a481c462ccf955852d77,10/07/2025,G5b,5970,970,70,LLC,2025-11-15 16:04:17.127,2025-11-15 16:04:17.127,0,2025-07-10
6918a481c462ccf955852d86,10/07/2025,G6a,930,930,30,LLC,2025-11-15 16:04:17.472,2025-11-15 16:04:17.472,0,2025-07-10
6918a47ec462ccf955852d17,11/07/2025,G4a,4700,700,00,LCC,2025-11-15 16:04:14.912,2025-11-15 16:04:14.912,0,2025-07-11
6918a47ec462ccf955852d14,11/07/2025,G3f,58594,594,94,LLC,2025-11-15 16:04:14.843,2025-11-15 16:04:14.843,0,2025-07-11
6918a47ec462ccf955852d11,11/07/2025,G3e,96308,308,08,LCC,2025-11-15 16:04:14.774,2025-11-15 16:04:14.774,0,2025-07-11
6918a47ec462ccf955852d0e,11/07/2025,G3d,12016,016,16,CLC,2025-11-15 16:04:14.705,2025-11-15 16:04:14.705,0,2025-07-11
6918a47ec462ccf955852d0b,11/07/2025,G3c,64228,228,28,CCC,2025-11-15 16:04:14.636,2025-11-15 16:04:14.636,0,2025-07-11
6918a47ec462ccf955852d02,11/07/2025,G2b,24768,768,68,LCC,2025-11-15 16:04:14.429,2025-11-15 16:04:14.429,0,2025-07-11
6918a47ec462ccf955852d05,11/07/2025,G3a,66301,301,01,LCL,2025-11-15 16:04:14.498,2025-11-15 16:04:14.498,0,2025-07-11
6918a47ec462ccf955852cff,11/07/2025,G2a,79085,085,85,CCL,2025-11-15 16:04:14.360,2025-11-15 16:04:14.360,0,2025-07-11
6918a47ec462ccf955852cfc,11/07/2025,G1,24103,103,03,LCL,2025-11-15 16:04:14.290,2025-11-15 16:04:14.290,0,2025-07-11
6918a47ec462ccf955852cf9,11/07/2025,ĐB,59411,411,11,CLL,2025-11-15 16:04:14.221,2025-11-15 16:04:14.221,0,2025-07-11
6918a47ec462ccf955852d1a,11/07/2025,G4b,2488,488,88,CCC,2025-11-15 16:04:14.981,2025-11-15 16:04:14.981,0,2025-07-11
6918a47ec462ccf955852d08,11/07/2025,G3b,98350,350,50,LLC,2025-11-15 16:04:14.567,2025-11-15 16:04:14.567,0,2025-07-11
6918a47fc462ccf955852d1d,11/07/2025,G4c,8633,633,33,CLL,2025-11-15 16:04:15.050,2025-11-15 16:04:15.050,0,2025-07-11
6918a47fc462ccf955852d20,11/07/2025,G4d,3176,176,76,LLC,2025-11-15 16:04:15.119,2025-11-15 16:04:15.119,0,2025-07-11
6918a47fc462ccf955852d23,11/07/2025,G5a,7319,319,19,LLL,2025-11-15 16:04:15.187,2025-11-15 16:04:15.187,0,2025-07-11
6918a47fc462ccf955852d44,11/07/2025,G7c,42,42,42,,2025-11-15 16:04:15.950,2025-11-15 16:04:15.950,0,2025-07-11
6918a47fc462ccf955852d41,11/07/2025,G7b,43,43,43,,2025-11-15 16:04:15.881,2025-11-15 16:04:15.881,0,2025-07-11
6918a47fc462ccf955852d3e,11/07/2025,G7a,41,41,41,,2025-11-15 16:04:15.811,2025-11-15 16:04:15.811,0,2025-07-11
6918a47fc462ccf955852d3b,11/07/2025,G6c,259,259,59,CLL,2025-11-15 16:04:15.742,2025-11-15 16:04:15.742,0,2025-07-11
6918a47fc462ccf955852d38,11/07/2025,G6b,600,600,00,CCC,2025-11-15 16:04:15.673,2025-11-15 16:04:15.673,0,2025-07-11
6918a480c462ccf955852d47,11/07/2025,G7d,64,64,64,,2025-11-15 16:04:16.018,2025-11-15 16:04:16.018,0,2025-07-11
6918a47fc462ccf955852d32,11/07/2025,G5f,2985,985,85,LCL,2025-11-15 16:04:15.536,2025-11-15 16:04:15.536,0,2025-07-11
6918a47fc462ccf955852d2f,11/07/2025,G5e,3194,194,94,LLC,2025-11-15 16:04:15.467,2025-11-15 16:04:15.467,0,2025-07-11
6918a47fc462ccf955852d2c,11/07/2025,G5d,8643,643,43,CCL,2025-11-15 16:04:15.397,2025-11-15 16:04:15.397,0,2025-07-11
6918a47fc462ccf955852d29,11/07/2025,G5c,5603,603,03,CCL,2025-11-15 16:04:15.327,2025-11-15 16:04:15.327,0,2025-07-11
6918a47fc462ccf955852d26,11/07/2025,G5b,3090,090,90,CLC,2025-11-15 16:04:15.257,2025-11-15 16:04:15.257,0,2025-07-11
6918a47fc462ccf955852d35,11/07/2025,G6a,377,377,77,LLL,2025-11-15 16:04:15.604,2025-11-15 16:04:15.604,0,2025-07-11
6918a47dc462ccf955852cc6,12/07/2025,G4a,0396,396,96,LLC,2025-11-15 16:04:13.041,2025-11-15 16:04:13.041,0,2025-07-12
6918a47cc462ccf955852cc3,12/07/2025,G3f,41053,053,53,CLL,2025-11-15 16:04:12.970,2025-11-15 16:04:12.970,0,2025-07-12
6918a47cc462ccf955852cc0,12/07/2025,G3e,79711,711,11,LLL,2025-11-15 16:04:12.901,2025-11-15 16:04:12.901,0,2025-07-12
6918a47cc462ccf955852cbd,12/07/2025,G3d,18318,318,18,LLC,2025-11-15 16:04:12.831,2025-11-15 16:04:12.831,0,2025-07-12
6918a47cc462ccf955852cba,12/07/2025,G3c,18447,447,47,CCL,2025-11-15 16:04:12.763,2025-11-15 16:04:12.763,0,2025-07-12
6918a47cc462ccf955852cb1,12/07/2025,G2b,66239,239,39,CLL,2025-11-15 16:04:12.556,2025-11-15 16:04:12.556,0,2025-07-12
6918a47cc462ccf955852cb4,12/07/2025,G3a,59148,148,48,LCC,2025-11-15 16:04:12.625,2025-11-15 16:04:12.625,0,2025-07-12
6918a47cc462ccf955852cae,12/07/2025,G2a,94348,348,48,LCC,2025-11-15 16:04:12.487,2025-11-15 16:04:12.487,0,2025-07-12
6918a47cc462ccf955852cab,12/07/2025,G1,74986,986,86,LCC,2025-11-15 16:04:12.418,2025-11-15 16:04:12.418,0,2025-07-12
6918a47dc462ccf955852cc9,12/07/2025,G4b,3892,892,92,CLC,2025-11-15 16:04:13.111,2025-11-15 16:04:13.111,0,2025-07-12
6918a47cc462ccf955852cb7,12/07/2025,G3b,94963,963,63,LCL,2025-11-15 16:04:12.694,2025-11-15 16:04:12.694,0,2025-07-12
6918a47dc462ccf955852ccc,12/07/2025,G4c,0199,199,99,LLL,2025-11-15 16:04:13.179,2025-11-15 16:04:13.179,0,2025-07-12
6918a47cc462ccf955852ca8,12/07/2025,ĐB,78662,662,62,CCC,2025-11-15 16:04:12.349,2025-11-15 16:04:12.349,0,2025-07-12
6918a47dc462ccf955852cd2,12/07/2025,G5a,4662,662,62,CCC,2025-11-15 16:04:13.321,2025-11-15 16:04:13.321,0,2025-07-12
6918a47dc462ccf955852ccf,12/07/2025,G4d,9602,602,02,CCC,2025-11-15 16:04:13.252,2025-11-15 16:04:13.252,0,2025-07-12
6918a47ec462ccf955852cf3,12/07/2025,G7c,42,42,42,,2025-11-15 16:04:14.084,2025-11-15 16:04:14.084,0,2025-07-12
6918a47ec462ccf955852cf0,12/07/2025,G7b,54,54,54,,2025-11-15 16:04:14.014,2025-11-15 16:04:14.014,0,2025-07-12
6918a47dc462ccf955852ced,12/07/2025,G7a,22,22,22,,2025-11-15 16:04:13.945,2025-11-15 16:04:13.945,0,2025-07-12
6918a47dc462ccf955852cea,12/07/2025,G6c,489,489,89,CCL,2025-11-15 16:04:13.876,2025-11-15 16:04:13.876,0,2025-07-12
6918a47dc462ccf955852ce7,12/07/2025,G6b,114,114,14,LLC,2025-11-15 16:04:13.807,2025-11-15 16:04:13.807,0,2025-07-12
6918a47ec462ccf955852cf6,12/07/2025,G7d,51,51,51,,2025-11-15 16:04:14.152,2025-11-15 16:04:14.152,0,2025-07-12
6918a47dc462ccf955852ce1,12/07/2025,G5f,7472,472,72,CLC,2025-11-15 16:04:13.669,2025-11-15 16:04:13.669,0,2025-07-12
6918a47dc462ccf955852cde,12/07/2025,G5e,1395,395,95,LLL,2025-11-15 16:04:13.600,2025-11-15 16:04:13.600,0,2025-07-12
6918a47dc462ccf955852cdb,12/07/2025,G5d,9676,676,76,CLC,2025-11-15 16:04:13.530,2025-11-15 16:04:13.530,0,2025-07-12
6918a47dc462ccf955852cd8,12/07/2025,G5c,9849,849,49,CCL,2025-11-15 16:04:13.461,2025-11-15 16:04:13.461,0,2025-07-12
6918a47dc462ccf955852cd5,12/07/2025,G5b,1107,107,07,LCL,2025-11-15 16:04:13.391,2025-11-15 16:04:13.391,0,2025-07-12
6918a47dc462ccf955852ce4,12/07/2025,G6a,703,703,03,LCL,2025-11-15 16:04:13.738,2025-11-15 16:04:13.738,0,2025-07-12
6918a47bc462ccf955852c75,13/07/2025,G4a,6916,916,16,LLC,2025-11-15 16:04:11.130,2025-11-15 16:04:11.130,0,2025-07-13
6918a47bc462ccf955852c72,13/07/2025,G3f,09461,461,61,CCL,2025-11-15 16:04:11.061,2025-11-15 16:04:11.061,0,2025-07-13
6918a47ac462ccf955852c6f,13/07/2025,G3e,74744,744,44,LCC,2025-11-15 16:04:10.992,2025-11-15 16:04:10.992,0,2025-07-13
6918a47ac462ccf955852c6c,13/07/2025,G3d,65035,035,35,CLL,2025-11-15 16:04:10.921,2025-11-15 16:04:10.921,0,2025-07-13
6918a47ac462ccf955852c69,13/07/2025,G3c,91967,967,67,LCL,2025-11-15 16:04:10.851,2025-11-15 16:04:10.851,0,2025-07-13
6918a47ac462ccf955852c60,13/07/2025,G2b,31820,820,20,CCC,2025-11-15 16:04:10.644,2025-11-15 16:04:10.644,0,2025-07-13
6918a47ac462ccf955852c63,13/07/2025,G3a,04397,397,97,LLL,2025-11-15 16:04:10.713,2025-11-15 16:04:10.713,0,2025-07-13
6918a47ac462ccf955852c5d,13/07/2025,G2a,56556,556,56,LLC,2025-11-15 16:04:10.575,2025-11-15 16:04:10.575,0,2025-07-13
6918a47ac462ccf955852c5a,13/07/2025,G1,85800,800,00,CCC,2025-11-15 16:04:10.506,2025-11-15 16:04:10.506,0,2025-07-13
6918a47bc462ccf955852c78,13/07/2025,G4b,6531,531,31,LLL,2025-11-15 16:04:11.200,2025-11-15 16:04:11.200,0,2025-07-13
6918a47ac462ccf955852c66,13/07/2025,G3b,06367,367,67,LCL,2025-11-15 16:04:10.782,2025-11-15 16:04:10.782,0,2025-07-13
6918a47bc462ccf955852c7b,13/07/2025,G4c,1203,203,03,CCL,2025-11-15 16:04:11.269,2025-11-15 16:04:11.269,0,2025-07-13
6918a47ac462ccf955852c57,13/07/2025,ĐB,85456,456,56,CLC,2025-11-15 16:04:10.437,2025-11-15 16:04:10.437,0,2025-07-13
6918a47bc462ccf955852c81,13/07/2025,G5a,9164,164,64,LCC,2025-11-15 16:04:11.414,2025-11-15 16:04:11.414,0,2025-07-13
6918a47cc462ccf955852ca5,13/07/2025,G7d,60,60,60,,2025-11-15 16:04:12.280,2025-11-15 16:04:12.280,0,2025-07-13
6918a47cc462ccf955852ca2,13/07/2025,G7c,68,68,68,,2025-11-15 16:04:12.211,2025-11-15 16:04:12.211,0,2025-07-13
6918a47cc462ccf955852c9f,13/07/2025,G7b,25,25,25,,2025-11-15 16:04:12.142,2025-11-15 16:04:12.142,0,2025-07-13
6918a47cc462ccf955852c9c,13/07/2025,G7a,40,40,40,,2025-11-15 16:04:12.072,2025-11-15 16:04:12.072,0,2025-07-13
6918a47cc462ccf955852c99,13/07/2025,G6c,016,016,16,CLC,2025-11-15 16:04:12.002,2025-11-15 16:04:12.002,0,2025-07-13
6918a47bc462ccf955852c96,13/07/2025,G6b,329,329,29,LCL,2025-11-15 16:04:11.933,2025-11-15 16:04:11.933,0,2025-07-13
6918a47bc462ccf955852c7e,13/07/2025,G4d,3580,580,80,LCC,2025-11-15 16:04:11.345,2025-11-15 16:04:11.345,0,2025-07-13
6918a47bc462ccf955852c90,13/07/2025,G5f,2944,944,44,LCC,2025-11-15 16:04:11.794,2025-11-15 16:04:11.794,0,2025-07-13
6918a47bc462ccf955852c8d,13/07/2025,G5e,8823,823,23,CCL,2025-11-15 16:04:11.723,2025-11-15 16:04:11.723,0,2025-07-13
6918a47bc462ccf955852c8a,13/07/2025,G5d,8604,604,04,CCC,2025-11-15 16:04:11.642,2025-11-15 16:04:11.642,0,2025-07-13
6918a47bc462ccf955852c87,13/07/2025,G5c,2187,187,87,LCL,2025-11-15 16:04:11.573,2025-11-15 16:04:11.573,0,2025-07-13
6918a47bc462ccf955852c84,13/07/2025,G5b,8089,089,89,CCL,2025-11-15 16:04:11.483,2025-11-15 16:04:11.483,0,2025-07-13
6918a47bc462ccf955852c93,13/07/2025,G6a,848,848,48,CCC,2025-11-15 16:04:11.864,2025-11-15 16:04:11.864,0,2025-07-13
6918a479c462ccf955852c27,14/07/2025,G4b,6445,445,45,CCL,2025-11-15 16:04:09.330,2025-11-15 16:04:09.330,0,2025-07-14
6918a479c462ccf955852c24,14/07/2025,G4a,9124,124,24,LCC,2025-11-15 16:04:09.262,2025-11-15 16:04:09.262,0,2025-07-14
6918a479c462ccf955852c21,14/07/2025,G3f,99694,694,94,CLC,2025-11-15 16:04:09.193,2025-11-15 16:04:09.193,0,2025-07-14
6918a479c462ccf955852c1e,14/07/2025,G3e,43192,192,92,LLC,2025-11-15 16:04:09.124,2025-11-15 16:04:09.124,0,2025-07-14
6918a479c462ccf955852c1b,14/07/2025,G3d,83455,455,55,CLL,2025-11-15 16:04:09.055,2025-11-15 16:04:09.055,0,2025-07-14
6918a478c462ccf955852c12,14/07/2025,G3a,94177,177,77,LLL,2025-11-15 16:04:08.847,2025-11-15 16:04:08.847,0,2025-07-14
6918a478c462ccf955852c15,14/07/2025,G3b,51035,035,35,CLL,2025-11-15 16:04:08.917,2025-11-15 16:04:08.917,0,2025-07-14
6918a478c462ccf955852c0f,14/07/2025,G2b,01215,215,15,CLL,2025-11-15 16:04:08.777,2025-11-15 16:04:08.777,0,2025-07-14
6918a478c462ccf955852c0c,14/07/2025,G2a,27576,576,76,LLC,2025-11-15 16:04:08.708,2025-11-15 16:04:08.708,0,2025-07-14
6918a478c462ccf955852c09,14/07/2025,G1,17542,542,42,LCC,2025-11-15 16:04:08.637,2025-11-15 16:04:08.637,0,2025-07-14
6918a479c462ccf955852c2a,14/07/2025,G4c,2249,249,49,CCL,2025-11-15 16:04:09.399,2025-11-15 16:04:09.399,0,2025-07-14
6918a478c462ccf955852c18,14/07/2025,G3c,11568,568,68,LCC,2025-11-15 16:04:08.986,2025-11-15 16:04:08.986,0,2025-07-14
6918a478c462ccf955852c06,14/07/2025,ĐB,57880,880,80,CCC,2025-11-15 16:04:08.567,2025-11-15 16:04:08.567,0,2025-07-14
6918a479c462ccf955852c2d,14/07/2025,G4d,6413,413,13,CLL,2025-11-15 16:04:09.468,2025-11-15 16:04:09.468,0,2025-07-14
6918a479c462ccf955852c33,14/07/2025,G5b,7764,764,64,LCC,2025-11-15 16:04:09.607,2025-11-15 16:04:09.607,0,2025-07-14
6918a479c462ccf955852c30,14/07/2025,G5a,1694,694,94,CLC,2025-11-15 16:04:09.537,2025-11-15 16:04:09.537,0,2025-07-14
6918a47ac462ccf955852c54,14/07/2025,G7d,47,47,47,,2025-11-15 16:04:10.368,2025-11-15 16:04:10.368,0,2025-07-14
6918a47ac462ccf955852c51,14/07/2025,G7c,48,48,48,,2025-11-15 16:04:10.298,2025-11-15 16:04:10.298,0,2025-07-14
6918a47ac462ccf955852c4e,14/07/2025,G7b,86,86,86,,2025-11-15 16:04:10.229,2025-11-15 16:04:10.229,0,2025-07-14
6918a47ac462ccf955852c48,14/07/2025,G6c,560,560,60,LCC,2025-11-15 16:04:10.092,2025-11-15 16:04:10.092,0,2025-07-14
6918a47ac462ccf955852c4b,14/07/2025,G7a,45,45,45,,2025-11-15 16:04:10.160,2025-11-15 16:04:10.160,0,2025-07-14
6918a479c462ccf955852c42,14/07/2025,G6a,700,700,00,LCC,2025-11-15 16:04:09.953,2025-11-15 16:04:09.953,0,2025-07-14
6918a479c462ccf955852c3f,14/07/2025,G5f,0287,287,87,CCL,2025-11-15 16:04:09.884,2025-11-15 16:04:09.884,0,2025-07-14
6918a479c462ccf955852c3c,14/07/2025,G5e,3674,674,74,CLC,2025-11-15 16:04:09.815,2025-11-15 16:04:09.815,0,2025-07-14
6918a479c462ccf955852c39,14/07/2025,G5d,4484,484,84,CCC,2025-11-15 16:04:09.745,2025-11-15 16:04:09.745,0,2025-07-14
6918a479c462ccf955852c36,14/07/2025,G5c,7871,871,71,CLL,2025-11-15 16:04:09.676,2025-11-15 16:04:09.676,0,2025-07-14
6918a47ac462ccf955852c45,14/07/2025,G6b,288,288,88,CCC,2025-11-15 16:04:10.023,2025-11-15 16:04:10.023,0,2025-07-14
6918a477c462ccf955852bca,15/07/2025,G3d,60021,021,21,CCL,2025-11-15 16:04:07.181,2025-11-15 16:04:07.181,0,2025-07-15
6918a477c462ccf955852bd3,15/07/2025,G4a,8256,256,56,CLC,2025-11-15 16:04:07.388,2025-11-15 16:04:07.388,0,2025-07-15
6918a477c462ccf955852bd0,15/07/2025,G3f,76799,799,99,LLL,2025-11-15 16:04:07.319,2025-11-15 16:04:07.319,0,2025-07-15
6918a477c462ccf955852bcd,15/07/2025,G3e,00716,716,16,LLC,2025-11-15 16:04:07.250,2025-11-15 16:04:07.250,0,2025-07-15
6918a477c462ccf955852bc7,15/07/2025,G3c,19093,093,93,CLL,2025-11-15 16:04:07.112,2025-11-15 16:04:07.112,0,2025-07-15
6918a477c462ccf955852bd6,15/07/2025,G4b,0947,947,47,LCL,2025-11-15 16:04:07.457,2025-11-15 16:04:07.457,0,2025-07-15
6918a476c462ccf955852bc1,15/07/2025,G3a,39664,664,64,CCC,2025-11-15 16:04:06.968,2025-11-15 16:04:06.968,0,2025-07-15
6918a476c462ccf955852bbe,15/07/2025,G2b,91052,052,52,CLC,2025-11-15 16:04:06.899,2025-11-15 16:04:06.899,0,2025-07-15
6918a476c462ccf955852bbb,15/07/2025,G2a,53256,256,56,CLC,2025-11-15 16:04:06.830,2025-11-15 16:04:06.830,0,2025-07-15
6918a476c462ccf955852bb8,15/07/2025,G1,40320,320,20,LCC,2025-11-15 16:04:06.761,2025-11-15 16:04:06.761,0,2025-07-15
6918a477c462ccf955852bc4,15/07/2025,G3b,33251,251,51,CLL,2025-11-15 16:04:07.043,2025-11-15 16:04:07.043,0,2025-07-15
6918a477c462ccf955852bd9,15/07/2025,G4c,4775,775,75,LLL,2025-11-15 16:04:07.527,2025-11-15 16:04:07.527,0,2025-07-15
6918a476c462ccf955852bb5,15/07/2025,ĐB,38355,355,55,LLL,2025-11-15 16:04:06.692,2025-11-15 16:04:06.692,0,2025-07-15
6918a477c462ccf955852bdf,15/07/2025,G5a,3006,006,06,CCC,2025-11-15 16:04:07.666,2025-11-15 16:04:07.666,0,2025-07-15
6918a478c462ccf955852c03,15/07/2025,G7d,19,19,19,,2025-11-15 16:04:08.498,2025-11-15 16:04:08.498,0,2025-07-15
6918a478c462ccf955852c00,15/07/2025,G7c,96,96,96,,2025-11-15 16:04:08.428,2025-11-15 16:04:08.428,0,2025-07-15
6918a478c462ccf955852bfd,15/07/2025,G7b,30,30,30,,2025-11-15 16:04:08.358,2025-11-15 16:04:08.358,0,2025-07-15
6918a478c462ccf955852bfa,15/07/2025,G7a,75,75,75,,2025-11-15 16:04:08.288,2025-11-15 16:04:08.288,0,2025-07-15
6918a478c462ccf955852bf7,15/07/2025,G6c,168,168,68,LCC,2025-11-15 16:04:08.219,2025-11-15 16:04:08.219,0,2025-07-15
6918a478c462ccf955852bf4,15/07/2025,G6b,385,385,85,LCL,2025-11-15 16:04:08.150,2025-11-15 16:04:08.150,0,2025-07-15
6918a477c462ccf955852bdc,15/07/2025,G4d,1340,340,40,LCC,2025-11-15 16:04:07.596,2025-11-15 16:04:07.596,0,2025-07-15
6918a478c462ccf955852bee,15/07/2025,G5f,5572,572,72,LLC,2025-11-15 16:04:08.013,2025-11-15 16:04:08.013,0,2025-07-15
6918a477c462ccf955852beb,15/07/2025,G5e,3487,487,87,CCL,2025-11-15 16:04:07.943,2025-11-15 16:04:07.943,0,2025-07-15
6918a477c462ccf955852be8,15/07/2025,G5d,6847,847,47,CCL,2025-11-15 16:04:07.873,2025-11-15 16:04:07.873,0,2025-07-15
6918a477c462ccf955852be5,15/07/2025,G5c,3172,172,72,LLC,2025-11-15 16:04:07.804,2025-11-15 16:04:07.804,0,2025-07-15
6918a477c462ccf955852be2,15/07/2025,G5b,5479,479,79,CLL,2025-11-15 16:04:07.735,2025-11-15 16:04:07.735,0,2025-07-15
6918a478c462ccf955852bf1,15/07/2025,G6a,041,041,41,CCL,2025-11-15 16:04:08.082,2025-11-15 16:04:08.082,0,2025-07-15
6918a475c462ccf955852b82,16/07/2025,G4a,3453,453,53,CLL,2025-11-15 16:04:05.508,2025-11-15 16:04:05.508,0,2025-07-16
6918a475c462ccf955852b7c,16/07/2025,G3e,21710,710,10,LLC,2025-11-15 16:04:05.368,2025-11-15 16:04:05.368,0,2025-07-16
6918a475c462ccf955852b79,16/07/2025,G3d,78067,067,67,CCL,2025-11-15 16:04:05.298,2025-11-15 16:04:05.298,0,2025-07-16
6918a475c462ccf955852b76,16/07/2025,G3c,32832,832,32,CLC,2025-11-15 16:04:05.228,2025-11-15 16:04:05.228,0,2025-07-16
6918a475c462ccf955852b73,16/07/2025,G3b,78239,239,39,CLL,2025-11-15 16:04:05.159,2025-11-15 16:04:05.159,0,2025-07-16
6918a474c462ccf955852b6a,16/07/2025,G2a,25918,918,18,LLC,2025-11-15 16:04:04.952,2025-11-15 16:04:04.952,0,2025-07-16
6918a475c462ccf955852b6d,16/07/2025,G2b,35614,614,14,CLC,2025-11-15 16:04:05.021,2025-11-15 16:04:05.021,0,2025-07-16
6918a475c462ccf955852b85,16/07/2025,G4b,7697,697,97,CLL,2025-11-15 16:04:05.579,2025-11-15 16:04:05.579,0,2025-07-16
6918a474c462ccf955852b67,16/07/2025,G1,90857,857,57,CLL,2025-11-15 16:04:04.883,2025-11-15 16:04:04.883,0,2025-07-16
6918a474c462ccf955852b64,16/07/2025,ĐB,56621,621,21,CCL,2025-11-15 16:04:04.814,2025-11-15 16:04:04.814,0,2025-07-16
6918a475c462ccf955852b70,16/07/2025,G3a,65385,385,85,LCL,2025-11-15 16:04:05.090,2025-11-15 16:04:05.090,0,2025-07-16
6918a475c462ccf955852b88,16/07/2025,G4c,3216,216,16,CLC,2025-11-15 16:04:05.648,2025-11-15 16:04:05.648,0,2025-07-16
6918a475c462ccf955852b7f,16/07/2025,G3f,77658,658,58,CLC,2025-11-15 16:04:05.438,2025-11-15 16:04:05.438,0,2025-07-16
6918a475c462ccf955852b8e,16/07/2025,G5a,9372,372,72,LLC,2025-11-15 16:04:05.789,2025-11-15 16:04:05.789,0,2025-07-16
6918a475c462ccf955852b8b,16/07/2025,G4d,4197,197,97,LLL,2025-11-15 16:04:05.719,2025-11-15 16:04:05.719,0,2025-07-16
6918a476c462ccf955852baf,16/07/2025,G7c,66,66,66,,2025-11-15 16:04:06.553,2025-11-15 16:04:06.553,0,2025-07-16
6918a476c462ccf955852bac,16/07/2025,G7b,69,69,69,,2025-11-15 16:04:06.483,2025-11-15 16:04:06.483,0,2025-07-16
6918a476c462ccf955852ba9,16/07/2025,G7a,92,92,92,,2025-11-15 16:04:06.414,2025-11-15 16:04:06.414,0,2025-07-16
6918a476c462ccf955852ba6,16/07/2025,G6c,770,770,70,LLC,2025-11-15 16:04:06.344,2025-11-15 16:04:06.344,0,2025-07-16
6918a476c462ccf955852ba3,16/07/2025,G6b,288,288,88,CCC,2025-11-15 16:04:06.273,2025-11-15 16:04:06.273,0,2025-07-16
6918a476c462ccf955852bb2,16/07/2025,G7d,86,86,86,,2025-11-15 16:04:06.623,2025-11-15 16:04:06.623,0,2025-07-16
6918a476c462ccf955852b9d,16/07/2025,G5f,3348,348,48,LCC,2025-11-15 16:04:06.135,2025-11-15 16:04:06.135,0,2025-07-16
6918a476c462ccf955852b9a,16/07/2025,G5e,5962,962,62,LCC,2025-11-15 16:04:06.066,2025-11-15 16:04:06.066,0,2025-07-16
6918a475c462ccf955852b97,16/07/2025,G5d,8860,860,60,CCC,2025-11-15 16:04:05.997,2025-11-15 16:04:05.997,0,2025-07-16
6918a475c462ccf955852b94,16/07/2025,G5c,4674,674,74,CLC,2025-11-15 16:04:05.928,2025-11-15 16:04:05.928,0,2025-07-16
6918a475c462ccf955852b91,16/07/2025,G5b,3490,490,90,CLC,2025-11-15 16:04:05.859,2025-11-15 16:04:05.859,0,2025-07-16
6918a476c462ccf955852ba0,16/07/2025,G6a,621,621,21,CCL,2025-11-15 16:04:06.204,2025-11-15 16:04:06.204,0,2025-07-16
6918a473c462ccf955852b31,17/07/2025,G4a,6207,207,07,CCL,2025-11-15 16:04:03.634,2025-11-15 16:04:03.634,0,2025-07-17
6918a473c462ccf955852b2e,17/07/2025,G3f,12636,636,36,CLC,2025-11-15 16:04:03.564,2025-11-15 16:04:03.564,0,2025-07-17
6918a473c462ccf955852b2b,17/07/2025,G3e,89127,127,27,LCL,2025-11-15 16:04:03.495,2025-11-15 16:04:03.495,0,2025-07-17
6918a473c462ccf955852b28,17/07/2025,G3d,97572,572,72,LLC,2025-11-15 16:04:03.426,2025-11-15 16:04:03.426,0,2025-07-17
6918a473c462ccf955852b25,17/07/2025,G3c,27385,385,85,LCL,2025-11-15 16:04:03.356,2025-11-15 16:04:03.356,0,2025-07-17
6918a473c462ccf955852b1c,17/07/2025,G2b,58720,720,20,LCC,2025-11-15 16:04:03.148,2025-11-15 16:04:03.148,0,2025-07-17
6918a473c462ccf955852b1f,17/07/2025,G3a,44189,189,89,LCL,2025-11-15 16:04:03.218,2025-11-15 16:04:03.218,0,2025-07-17
6918a473c462ccf955852b19,17/07/2025,G2a,38712,712,12,LLC,2025-11-15 16:04:03.079,2025-11-15 16:04:03.079,0,2025-07-17
